SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
LS-07,EL,02-EJB2-2-L3-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB2-2-L3-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB2-2-L3-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB2-2-L3-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB2-2-L3-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB2-2-L3-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB2-2-L3-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_1-3,Lighting Main JB,Emergency Lighting Junction Box,0%
LS-07,EL,02-EJB3_1-3-L1-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-06-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-07,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-07-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L1-08,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-01,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-01-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L2-06-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_1-3-L3-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3,Lighting Main JB,Emergency Lighting Junction Box,0%
LS-07,EL,02-EJB3_2-3-L1-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_2-3-L1-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_2-3-L1-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_2-3-L1-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3_2-3-L1-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L1-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L2-01,Lighting Fixture,LED Highbay Lighting Fixture 100w| EX,0%
LS-07,EL,02-EJB3_2-3-L2-01-FJB01,Lighting Cable,LED Highbay Lighting Fixture 100w | EX,0%
LS-07,EL,02-EJB3_2-3-L2-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L2-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L2-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L2-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-01,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-01-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3_2-3-L3-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-EJB3-3,Lighting Main JB,Emergency Lighting Junction Box,0%
LS-07,EL,02-EJB3-3-L2-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3-3-L2-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3-3-L3-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-EJB3-3-L3-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
TEL-02,EL,02-IS-01,Telecom Device,Intercom Station Without Hood And Flusher- EX,0%
TEL-02,EL,02-IS-02,Telecom Device,Intercom Station Without Hood And Flusher- EX,0%
TEL-02,EL,02-IS-03,Telecom Device,Intercom Station Without Hood And Flusher- EX,0%
TEL-02,EL,02-IS-04,Telecom Device,Intercom Station Without Hood And Flusher- EX,0%
TEL-02,EL,02-IS-05,Telecom Device,Intercom Station Without Hood And Flusher- EX,0%
LS-07,EL,02-JB1_1-1,Lighting Main JB,Normal Lighting Junction Box,0%
LS-07,EL,02-JB1_1-1-L1-01,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-01-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-06-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-07,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-07-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L1-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_1-1-L1-08-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-01,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-01-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-06-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-07,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-07-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L2-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_1-1-L2-08-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-01,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-01-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-02,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-02-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-03,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-03-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-04,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-04-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-05,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-05-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-06,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-06-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-07,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-07-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_1-1-L3-08-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_1-1-L3-09,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_1-1-L3-09-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1,Lighting Main JB,Normal Lighting Junction Box,0%
LS-07,EL,02-JB1_2-1-L1-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-03,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-03-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-05,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-05-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-06,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-06-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-07,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-07-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-08-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-09,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-09-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-10,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-10-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-11,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-11-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-12,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-12-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-13,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L1-13-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L1-14,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L1-14-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L1-15(LS-07),Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-09,EL,02-JB1_2-1-L1-15(LS-09),Lighting Fixture,Fluorescent Fixture 2*36w- WP,0%
LS-10,EL,02-JB1_2-1-L1-16,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-10,EL,02-JB1_2-1-L1-16-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-03,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-03-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-05,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-05-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-06,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-06-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-07,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-07-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-08-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-09,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-09-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-10,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-10-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-11,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-11-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-12,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-12-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-13,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-13-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-14,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-14-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-15,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-15-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L2-16,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L2-16-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-03,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-03-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-05,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-05-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-06,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-06-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-07,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-07-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-08,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-08-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-09,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-09-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-10,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-10-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-11,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-11-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-12,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-12-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1_2-1-L3-13,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1_2-1-L3-13-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1,Lighting Main JB,Normal Lighting Junction Box,0%
LS-07,EL,02-JB1-1-L1-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-03,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-03-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-05,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-05-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-06,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-06-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-07,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-07-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-08,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-08-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-09,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-09-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L1-10,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-10-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-11,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-11-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-12,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-12-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-13,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-13-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-14,Lighting Fixture,LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L1-14-FJB01,Lighting Cable, LED Luminaires Fixture 20w| EX,0%
LS-07,EL,02-JB1-1-L2-01,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-01-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-02,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-02-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-03,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-03-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-04,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-04-FJB01,Lighting Cable,LED Luminaires Fixture 40w| EX,0%
LS-07,EL,02-JB1-1-L2-05,Lighting Fixture,LED Luminaires Fixture 40w| EX,0%
