SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
LS-09,EL,04-JB1-3-L1-10,Lighting Fixture,B,tag no S.S shall be installed.,PL-09655
LS-09,EL,04-JB1-3-L1-10,Lighting Fixture,B,Touch up support shall be done.,PL-09649
LS-09,EL,04-JB1-3-L1-10-FJB01,Lighting Cable,B,tag no S.S shall be installed.,PL-12632
LS-09,EL,04-JB1-3-L2-08-FJB01,Lighting Cable,B,Tag No shall be installed.,PL-11555
LS-09,EL,04-JB1-3-L2-08-FJB01,Lighting Cable,B,Cable Arrangement shall be done.,PL-11560
LS-09,EL,04-JB1-3-L2-08-FJB01,Lighting Cable,A,Cable Location shall be done,PL-11565
LS-09,EL,04-JB1-3-L2-10,Lighting Fixture,B,tag no S.S shall be installed.,PL-09653
LS-09,EL,04-JB1-3-L2-10,Lighting Fixture,B,Touch up support shall be done.,PL-09647
LS-09,EL,04-JB1-3-L2-10-FJB01,Lighting Cable,B,tag no S.S shall be installed.,PL-12631
LS-09,EL,04-JB1-3-L2-11,Lighting Fixture,B,Touch up support shall be done.,PL-09650
LS-09,EL,04-JB1-3-L2-11,Lighting Fixture,B,tag no S.S shall be installed.,PL-09656
LS-09,EL,04-JB1-3-L3-07-FJB01,Lighting Cable,B,Tag No shall be installed.,PL-11554
LS-09,EL,04-JB1-3-L3-07-FJB01,Lighting Cable,A,Cable Location shall be done,PL-11564
LS-09,EL,04-JB1-3-L3-07-FJB01,Lighting Cable,B,Cable Arrangement shall be done.,PL-11559
LS-09,EL,04-JB1-3-L3-11,Lighting Fixture,B,tag no S.S shall be installed.,PL-09652
LS-09,EL,04-JB1-3-L3-11,Lighting Fixture,B,Touch up support shall be done.,PL-09646
LS-09,EL,04-JB1-3-L3-11-FJB01,Lighting Cable,B,tag no S.S shall be installed.,PL-12635
LS-09,EL,04-JB2-4-L1-01,Lighting Fixture,B,tag no S.S shall be installed.,PL-12658
LS-09,EL,04-JB2-4-L1-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23580
LS-09,EL,04-JB2-4-L1-02-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23581
LS-09,EL,04-JB2-4-L1-03,Lighting Fixture,B,tag no S.S shall be installed.,PL-12653
LS-09,EL,04-JB2-4-L1-03-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23582
LS-09,EL,04-JB2-4-L1-04,Lighting Fixture,B,tag no S.S shall be installed.,PL-12667
LS-09,EL,04-JB2-4-L1-04-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23583
LS-09,EL,04-JB2-4-L1-05,Lighting Fixture,B,tag no S.S shall be installed.,PL-12662
LS-09,EL,04-JB2-4-L1-05-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23584
LS-09,EL,04-JB2-4-L1-10,Lighting Fixture,B,tag no S.S shall be installed.,PL-12677
LS-09,EL,04-JB2-4-L1-10-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23585
LS-09,EL,04-JB2-4-L1-11,Lighting Fixture,B,tag no S.S shall be installed.,PL-12672
LS-09,EL,04-JB2-4-L1-11-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23586
LS-09,EL,04-JB2-4-L2-01,Lighting Fixture,B,tag no S.S shall be installed.,PL-12657
LS-09,EL,04-JB2-4-L2-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23587
LS-09,EL,04-JB2-4-L2-02-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23588
LS-09,EL,04-JB2-4-L2-03,Lighting Fixture,B,tag no S.S shall be installed.,PL-12670
LS-09,EL,04-JB2-4-L2-03-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23589
LS-09,EL,04-JB2-4-L2-04,Lighting Fixture,B,tag no S.S shall be installed.,PL-12665
LS-09,EL,04-JB2-4-L2-04-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23590
LS-09,EL,04-JB2-4-L2-05,Lighting Fixture,B,tag no S.S shall be installed.,PL-12661
LS-09,EL,04-JB2-4-L2-05-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23591
LS-09,EL,04-JB2-4-L2-08,Lighting Fixture,B,tag no S.S shall be installed.,PL-12678
LS-09,EL,04-JB2-4-L2-08-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23592
LS-09,EL,04-JB2-4-L2-09,Lighting Fixture,B,tag no S.S shall be installed.,PL-12674
LS-09,EL,04-JB2-4-L2-09-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23593
LS-09,EL,04-JB2-4-L3-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23594
LS-09,EL,04-JB2-4-L3-02,Lighting Fixture,B,tag no S.S shall be installed.,PL-12655
LS-09,EL,04-JB2-4-L3-02-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23595
LS-09,EL,04-JB2-4-L3-03,Lighting Fixture,B,tag no S.S shall be installed.,PL-12668
LS-09,EL,04-JB2-4-L3-03-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23596
LS-09,EL,04-JB2-4-L3-04,Lighting Fixture,B,tag no S.S shall be installed.,PL-12664
LS-09,EL,04-JB2-4-L3-04-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23597
LS-09,EL,04-JB2-4-L3-05,Lighting Fixture,B,tag no S.S shall be installed.,PL-12659
LS-09,EL,04-JB2-4-L3-05-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23598
LS-09,EL,04-JB2-4-L3-09,Lighting Fixture,B,tag no S.S shall be installed.,PL-12675
LS-09,EL,04-JB2-4-L3-09-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23599
LS-09,EL,04-JB2-4-L3-10,Lighting Fixture,B,tag no S.S shall be installed.,PL-12671
LS-09,EL,04-JB2-4-L3-10-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23600
LS-09,EL,04-RJB1_1-1-L2-01-FJB01,Lighting Cable,B,Tag No shall be installed.,PL-11587
LS-09,EL,04-RJB1_1-1-L2-01-FJB01,Lighting Cable,B,Cable Arrangement shall be done.,PL-11579
LS-09,EL,04-RJB1-1-L1-05-FJB01,Lighting Cable,B,tag no S.S shall be installed.,PL-12636
LS-09,EL,04-RJB2-2-L1-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23601
LS-07,EL,04-RJB2-2-L2-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23573
LS-09,EL,04-RJB2-2-L3-01-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23602
LS-09,EL,04-SJB1-4-02-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23603
LS-09,EL,04-SJB1-4-03-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23604
LS-09,EL,04-SJB1-4-07,Lighting Fixture,B,tag no S.S shall be installed.,PL-12673
LS-09,EL,04-SJB1-4-07-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23605
LS-09,EL,04-SJB1-4-08,Lighting Fixture,B,tag no S.S shall be installed.,PL-12676
LS-09,EL,04-SJB1-4-08-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23606
LS-09,EL,04-SJB1-4-09-FJB01,Lighting Cable,B,S.S Tag Should Be Done.,PL-23607
LS-10,EL,05-EJB3-7-L1-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06170
LS-10,EL,05-EJB3-7-L1-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06171
LS-10,EL,05-EJB3-7-L1-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06172
LS-10,EL,05-EJB3-7-L1-01,Lighting Fixture,A,Path is not complete.,PL-06173
LS-10,EL,05-EJB3-7-L1-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06150
LS-10,EL,05-EJB3-7-L1-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06151
LS-10,EL,05-EJB3-7-L1-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06152
LS-10,EL,05-EJB3-7-L1-02,Lighting Fixture,A,Path is not complete.,PL-06153
LS-10,EL,05-EJB3-7-L1-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05982
LS-10,EL,05-EJB3-7-L1-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05983
LS-10,EL,05-EJB3-7-L1-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05984
LS-10,EL,05-EJB3-7-L1-03,Lighting Fixture,A,Path is not complete.,PL-05985
LS-10,EL,05-EJB3-7-L1-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06102
LS-10,EL,05-EJB3-7-L1-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06103
LS-10,EL,05-EJB3-7-L1-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06104
LS-10,EL,05-EJB3-7-L1-04,Lighting Fixture,A,Path is not complete.,PL-06105
LS-10,EL,05-EJB3-7-L1-05,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06046
LS-10,EL,05-EJB3-7-L1-05,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06047
LS-10,EL,05-EJB3-7-L1-05,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06048
LS-10,EL,05-EJB3-7-L1-05,Lighting Fixture,A,Path is not complete.,PL-06049
LS-10,EL,05-EJB3-7-L2-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06158
LS-10,EL,05-EJB3-7-L2-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06159
LS-10,EL,05-EJB3-7-L2-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06160
LS-10,EL,05-EJB3-7-L2-01,Lighting Fixture,A,Path is not complete.,PL-06161
LS-10,EL,05-EJB3-7-L2-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06006
LS-10,EL,05-EJB3-7-L2-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06007
LS-10,EL,05-EJB3-7-L2-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06008
LS-10,EL,05-EJB3-7-L2-02,Lighting Fixture,A,Path is not complete.,PL-06009
LS-10,EL,05-EJB3-7-L2-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06110
LS-10,EL,05-EJB3-7-L2-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06111
LS-10,EL,05-EJB3-7-L2-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06112
LS-10,EL,05-EJB3-7-L2-03,Lighting Fixture,A,Path is not complete.,PL-06113
LS-10,EL,05-EJB3-7-L2-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06086
LS-10,EL,05-EJB3-7-L2-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06087
LS-10,EL,05-EJB3-7-L2-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06088
LS-10,EL,05-EJB3-7-L2-04,Lighting Fixture,A,Path is not complete.,PL-06089
LS-10,EL,05-EJB3-7-L3-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06174
LS-10,EL,05-EJB3-7-L3-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06175
LS-10,EL,05-EJB3-7-L3-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06176
LS-10,EL,05-EJB3-7-L3-01,Lighting Fixture,A,Path is not complete.,PL-06177
LS-10,EL,05-EJB3-7-L3-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06134
LS-10,EL,05-EJB3-7-L3-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06135
LS-10,EL,05-EJB3-7-L3-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06136
LS-10,EL,05-EJB3-7-L3-02,Lighting Fixture,A,Path is not complete.,PL-06137
LS-10,EL,05-EJB3-7-L3-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05970
LS-10,EL,05-EJB3-7-L3-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05971
LS-10,EL,05-EJB3-7-L3-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05972
LS-10,EL,05-EJB3-7-L3-03,Lighting Fixture,A,Path is not complete.,PL-05973
LS-10,EL,05-EJB3-7-L3-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06062
LS-10,EL,05-EJB3-7-L3-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06063
LS-10,EL,05-EJB3-7-L3-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06064
LS-10,EL,05-EJB3-7-L3-04,Lighting Fixture,A,Path is not complete.,PL-06065
LS-10,EL,05-JB3-7-L1-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06034
LS-10,EL,05-JB3-7-L1-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06035
LS-10,EL,05-JB3-7-L1-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06036
LS-10,EL,05-JB3-7-L1-01,Lighting Fixture,A,Path is not complete.,PL-06037
LS-10,EL,05-JB3-7-L1-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06138
LS-10,EL,05-JB3-7-L1-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06139
LS-10,EL,05-JB3-7-L1-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06140
LS-10,EL,05-JB3-7-L1-02,Lighting Fixture,A,Path is not complete.,PL-06141
LS-10,EL,05-JB3-7-L1-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06026
LS-10,EL,05-JB3-7-L1-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06027
LS-10,EL,05-JB3-7-L1-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06028
LS-10,EL,05-JB3-7-L1-03,Lighting Fixture,A,Path is not complete.,PL-06029
LS-10,EL,05-JB3-7-L1-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05974
LS-10,EL,05-JB3-7-L1-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05975
LS-10,EL,05-JB3-7-L1-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05976
LS-10,EL,05-JB3-7-L1-04,Lighting Fixture,A,Path is not complete.,PL-05977
LS-10,EL,05-JB3-7-L1-05,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05986
LS-10,EL,05-JB3-7-L1-05,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05987
LS-10,EL,05-JB3-7-L1-05,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05988
LS-10,EL,05-JB3-7-L1-05,Lighting Fixture,A,Path is not complete.,PL-05989
LS-10,EL,05-JB3-7-L1-06,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06122
LS-10,EL,05-JB3-7-L1-06,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06123
LS-10,EL,05-JB3-7-L1-06,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06124
LS-10,EL,05-JB3-7-L1-06,Lighting Fixture,A,Path is not complete.,PL-06125
LS-10,EL,05-JB3-7-L1-07,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06010
LS-10,EL,05-JB3-7-L1-07,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06011
LS-10,EL,05-JB3-7-L1-07,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06012
LS-10,EL,05-JB3-7-L1-07,Lighting Fixture,A,Path is not complete.,PL-06013
LS-10,EL,05-JB3-7-L1-08,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05962
LS-10,EL,05-JB3-7-L1-08,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05963
LS-10,EL,05-JB3-7-L1-08,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05964
LS-10,EL,05-JB3-7-L1-08,Lighting Fixture,A,Path is not complete.,PL-05965
LS-10,EL,05-JB3-7-L1-09,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06094
LS-10,EL,05-JB3-7-L1-09,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06095
LS-10,EL,05-JB3-7-L1-09,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06096
LS-10,EL,05-JB3-7-L1-09,Lighting Fixture,A,Path is not complete.,PL-06097
LS-10,EL,05-JB3-7-L1-10,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06070
LS-10,EL,05-JB3-7-L1-10,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06071
LS-10,EL,05-JB3-7-L1-10,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06072
LS-10,EL,05-JB3-7-L1-10,Lighting Fixture,A,Path is not complete.,PL-06073
LS-10,EL,05-JB3-7-L1-11,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06058
LS-10,EL,05-JB3-7-L1-11,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06059
LS-10,EL,05-JB3-7-L1-11,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06060
LS-10,EL,05-JB3-7-L1-11,Lighting Fixture,A,Path is not complete.,PL-06061
LS-10,EL,05-JB3-7-L2-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06130
LS-10,EL,05-JB3-7-L2-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06131
LS-10,EL,05-JB3-7-L2-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06132
LS-10,EL,05-JB3-7-L2-01,Lighting Fixture,A,Path is not complete.,PL-06133
LS-10,EL,05-JB3-7-L2-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06018
LS-10,EL,05-JB3-7-L2-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06019
LS-10,EL,05-JB3-7-L2-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06020
LS-10,EL,05-JB3-7-L2-02,Lighting Fixture,A,Path is not complete.,PL-06021
LS-10,EL,05-JB3-7-L2-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06154
LS-10,EL,05-JB3-7-L2-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06155
LS-10,EL,05-JB3-7-L2-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06156
LS-10,EL,05-JB3-7-L2-03,Lighting Fixture,A,Path is not complete.,PL-06157
LS-10,EL,05-JB3-7-L2-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06106
LS-10,EL,05-JB3-7-L2-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06107
LS-10,EL,05-JB3-7-L2-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06108
LS-10,EL,05-JB3-7-L2-04,Lighting Fixture,A,Path is not complete.,PL-06109
LS-10,EL,05-JB3-7-L2-05,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05978
LS-10,EL,05-JB3-7-L2-05,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05979
LS-10,EL,05-JB3-7-L2-05,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05980
LS-10,EL,05-JB3-7-L2-05,Lighting Fixture,A,Path is not complete.,PL-05981
LS-10,EL,05-JB3-7-L2-06,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05990
LS-10,EL,05-JB3-7-L2-06,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05991
LS-10,EL,05-JB3-7-L2-06,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05992
LS-10,EL,05-JB3-7-L2-06,Lighting Fixture,A,Path is not complete.,PL-05993
LS-10,EL,05-JB3-7-L2-07,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06002
LS-10,EL,05-JB3-7-L2-07,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06003
LS-10,EL,05-JB3-7-L2-07,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06004
LS-10,EL,05-JB3-7-L2-07,Lighting Fixture,A,Path is not complete.,PL-06005
LS-10,EL,05-JB3-7-L2-08,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06082
LS-10,EL,05-JB3-7-L2-08,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06083
LS-10,EL,05-JB3-7-L2-08,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06084
LS-10,EL,05-JB3-7-L2-08,Lighting Fixture,A,Path is not complete.,PL-06085
LS-10,EL,05-JB3-7-L2-09,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06074
LS-10,EL,05-JB3-7-L2-09,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06075
LS-10,EL,05-JB3-7-L2-09,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06076
LS-10,EL,05-JB3-7-L2-09,Lighting Fixture,A,Path is not complete.,PL-06077
LS-10,EL,05-JB3-7-L2-10,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06054
LS-10,EL,05-JB3-7-L2-10,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06055
LS-10,EL,05-JB3-7-L2-10,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06056
LS-10,EL,05-JB3-7-L2-10,Lighting Fixture,A,Path is not complete.,PL-06057
LS-10,EL,05-JB3-7-L3-01,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06126
LS-10,EL,05-JB3-7-L3-01,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06127
LS-10,EL,05-JB3-7-L3-01,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06128
LS-10,EL,05-JB3-7-L3-01,Lighting Fixture,A,Path is not complete.,PL-06129
LS-10,EL,05-JB3-7-L3-02,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06022
LS-10,EL,05-JB3-7-L3-02,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06023
LS-10,EL,05-JB3-7-L3-02,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06024
LS-10,EL,05-JB3-7-L3-02,Lighting Fixture,A,Path is not complete.,PL-06025
LS-10,EL,05-JB3-7-L3-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06146
LS-10,EL,05-JB3-7-L3-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06147
LS-10,EL,05-JB3-7-L3-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06148
LS-10,EL,05-JB3-7-L3-03,Lighting Fixture,A,Path is not complete.,PL-06149
LS-10,EL,05-JB3-7-L3-04,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05966
LS-10,EL,05-JB3-7-L3-04,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05967
LS-10,EL,05-JB3-7-L3-04,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05968
LS-10,EL,05-JB3-7-L3-04,Lighting Fixture,A,Path is not complete.,PL-05969
LS-10,EL,05-JB3-7-L3-05,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06114
LS-10,EL,05-JB3-7-L3-05,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06115
LS-10,EL,05-JB3-7-L3-05,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06116
LS-10,EL,05-JB3-7-L3-05,Lighting Fixture,A,Path is not complete.,PL-06117
LS-10,EL,05-JB3-7-L3-06,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05994
LS-10,EL,05-JB3-7-L3-06,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05995
LS-10,EL,05-JB3-7-L3-06,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05996
LS-10,EL,05-JB3-7-L3-06,Lighting Fixture,A,Path is not complete.,PL-05997
LS-10,EL,05-JB3-7-L3-07,Lighting Fixture,B,Cable Arrangement shall be done.,PL-05998
LS-10,EL,05-JB3-7-L3-07,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-05999
LS-10,EL,05-JB3-7-L3-07,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06000
LS-10,EL,05-JB3-7-L3-07,Lighting Fixture,A,Path is not complete.,PL-06001
LS-10,EL,05-JB3-7-L3-08,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06098
LS-10,EL,05-JB3-7-L3-08,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06099
LS-10,EL,05-JB3-7-L3-08,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06100
LS-10,EL,05-JB3-7-L3-08,Lighting Fixture,A,Path is not complete.,PL-06101
LS-10,EL,05-JB3-7-L3-09,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06078
LS-10,EL,05-JB3-7-L3-09,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06079
LS-10,EL,05-JB3-7-L3-09,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06080
LS-10,EL,05-JB3-7-L3-09,Lighting Fixture,A,Path is not complete.,PL-06081
LS-10,EL,05-JB3-7-L3-10,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06066
LS-10,EL,05-JB3-7-L3-10,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06067
LS-10,EL,05-JB3-7-L3-10,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06068
LS-10,EL,05-JB3-7-L3-10,Lighting Fixture,A,Path is not complete.,PL-06069
LS-10,EL,05-JB3-7-L3-11,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06042
LS-10,EL,05-JB3-7-L3-11,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06043
LS-10,EL,05-JB3-7-L3-11,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06044
LS-10,EL,05-JB3-7-L3-11,Lighting Fixture,A,Path is not complete.,PL-06045
LS-10,EL,05-RJB1_2-3-L1-03,Lighting Fixture,B,Cable Arrangement shall be done.,PL-06178
LS-10,EL,05-RJB1_2-3-L1-03,Lighting Fixture,B,Tag no(s.s) shall be install.,PL-06179
LS-10,EL,05-RJB1_2-3-L1-03,Lighting Fixture,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-06180
LS-10,EL,05-RJB1_2-3-L1-03,Lighting Fixture,A,Path is not complete.,PL-06181
LS-10,EL,05-RJB1_2-3-L1-08,Socket Outlet,B,Cable Arrangement shall be done.,PL-05926
LS-10,EL,05-RJB1_2-3-L1-08,Socket Outlet,B,Tag no(s.s) shall be install.,PL-05927
LS-10,EL,05-RJB1_2-3-L1-08,Socket Outlet,B,CABLE FIXED SHALL BE DONE BY S.S TIE.,PL-05928
LS-10,EL,05-RJB1_2-3-L1-08,Socket Outlet,A,Path is not complete.,PL-05929
